date,open,high,low,close
2020-12-15,22599.85,22818.9,22532.23,22700.81
2020-12-16,22700.81,22909.3,22182.08,22370.84
2020-12-17,22370.84,22556.48,22336.81,22527.85
2020-12-18,22527.85,22562.35,22346.19,22418.11
2020-12-21,22418.11,22743.79,22389.97,22585.5
2020-12-22,22585.5,22618.21,22315.2,22352.08
2020-12-23,22352.08,22473.19,22338.29,22412.11
2020-12-24,22412.11,22420.63,22400.6,22403.82
2020-12-25,22403.82,22477.98,22253.38,22272.3
2020-12-28,22272.3,23210.19,22019.56,22815.06
2020-12-29,22815.06,22969.7,22394.02,22469.18
2020-12-30,22469.18,22640.69,22075.88,22287.34
2020-12-31,22287.34,22340.35,22194.14,22241.91
2021-01-01,22241.91,22703.73,21982.59,22568.58
2021-01-04,22568.58,22840.3,22461.63,22738.27
2021-01-05,22738.27,22809.71,22402.05,22579.46
2021-01-06,22579.46,22813.21,22451.86,22780.65
2021-01-07,22780.65,22863.69,22762.36,22829.46
2021-01-08,22829.46,23072.1,22659.14,22993.67
2021-01-11,22993.67,23177.41,22975.81,23145.58
2021-01-12,23145.58,24427.06,22840.23,23738.84
2021-01-13,23738.84,23867.04,23418.77,23588.28
2021-01-14,23588.28,23667.24,23577.4,23633.83
2021-01-15,23633.83,24125.96,23294.15,23951.94
2021-01-18,23951.94,24140.36,23838.78,24055.84
2021-01-19,24055.84,24143.38,23793.22,23857.18
2021-01-20,23857.18,24015.81,23786.43,23932.73
2021-01-21,23932.73,24008.03,23451.68,23683.75
2021-01-22,23683.75,24059.58,23603.01,23915.52
2021-01-25,23915.52,23956.26,23772.05,23826.71
2021-01-26,23826.71,23866.37,23789.55,23858.12
2021-01-27,23858.12,23882.81,23709.78,23781.89
2021-01-28,23781.89,23814.99,23681.53,23723.61
2021-01-29,23723.61,24318.92,23667.52,24010.68
2021-02-01,24010.68,24039.25,23923.82,23969.41
2021-02-02,23969.41,24284.94,23683.76,24222.43
2021-02-03,24222.43,24293.94,24057.61,24145.25
2021-02-04,24145.25,24407.3,23820.43,23913.75
2021-02-05,23913.75,24372.27,23641.25,24226.65
2021-02-08,24226.65,24488.86,24203.32,24363.76
2021-02-09,24363.76,24427.95,24191.56,24241.72
2021-02-10,24241.72,24898.45,24086.19,24543.77
2021-02-11,24543.77,24946.35,24426.37,24746.88
2021-02-12,24746.88,24789.38,24697.01,24709.69
2021-02-15,24709.69,24795.72,24654.73,24768.66
2021-02-16,24768.66,25332.62,24443.34,25123.57
2021-02-17,25123.57,25242.45,24729.43,24785.05
2021-02-18,24785.05,24798.35,24715.45,24738.35
2021-02-19,24738.35,24961.57,24257.53,24324.97
2021-02-22,24324.97,24599.87,24160.59,24541.95
2021-02-23,24541.95,24639.4,24512.08,24595.17
2021-02-24,24595.17,24696.95,24423.01,24439.8
2021-02-25,24439.8,25131.37,24132.29,24811.43
2021-02-26,24811.43,24831.8,24784.39,24794.13
2021-03-01,24794.13,24845.78,24627.74,24714.93
2021-03-02,24714.93,25001.84,24562.49,24860.01
2021-03-03,24860.01,25459.41,24627.14,25234.04
2021-03-04,25234.04,25412.83,25215.69,25329.81
2021-03-05,25329.81,25344.52,25306.98,25315.79
2021-03-08,25315.79,25358.21,25286.79,25343.0
2021-03-09,25343.0,25395.8,25016.0,25180.24
2021-03-10,25180.24,25343.57,24947.78,25040.53
2021-03-11,25040.53,25078.13,25024.21,25067.01
2021-03-12,25067.01,25095.12,24955.09,24976.9
2021-03-15,24976.9,25242.35,24798.76,25162.84
2021-03-16,25162.84,25259.51,24661.69,24820.99
2021-03-17,24820.99,24853.24,24778.98,24792.56
2021-03-18,24792.56,24799.52,24786.76,24797.92
2021-03-19,24797.92,24919.93,24731.04,24873.87
2021-03-22,24873.87,24972.26,24852.75,24943.65
2021-03-23,24943.65,24958.96,24823.57,24836.82
2021-03-24,24836.82,24898.0,24660.93,24737.25
2021-03-25,24737.25,24874.66,24725.9,24824.7
2021-03-26,24824.7,24975.82,24758.63,24920.58
2021-03-29,24920.58,25028.76,24885.41,24987.17
2021-03-30,24987.17,25526.1,24692.66,25241.43
2021-03-31,25241.43,25471.13,24685.13,24893.33
2021-04-01,24893.33,24980.88,24868.08,24955.39
2021-04-02,24955.39,25084.86,24433.48,24718.01
2021-04-05,24718.01,24756.13,24709.37,24750.02
2021-04-06,24750.02,24827.09,24530.56,24617.93
2021-04-07,24617.93,24653.63,24356.37,24435.47
2021-04-08,24435.47,24715.0,23921.41,24195.16
2021-04-09,24195.16,24575.35,24175.83,24376.16
2021-04-12,24376.16,24773.45,23517.59,23975.56
2021-04-13,23975.56,23994.53,23969.04,23992.57
2021-04-14,23992.57,24196.34,23882.41,24120.33
2021-04-15,24120.33,24251.33,24077.9,24198.0
2021-04-16,24198.0,24308.31,23359.26,23812.41
2021-04-19,23812.41,23822.91,23810.33,23818.36
2021-04-20,23818.36,24259.51,23593.79,24078.14
2021-04-21,24078.14,24197.18,24044.02,24145.3
2021-04-22,24145.3,24163.04,24142.68,24154.4
2021-04-23,24154.4,24345.61,23502.63,23821.86
2021-04-26,23821.86,23977.3,23336.94,23576.13
2021-04-27,23576.13,23956.42,23053.42,23192.38
2021-04-28,23192.38,23452.54,23065.87,23385.54
2021-04-29,23385.54,23451.68,23337.14,23427.14
2021-04-30,23427.14,24239.6,22933.65,23897.23
2021-05-03,23897.23,24004.56,23858.5,23949.46
2021-05-04,23949.46,24152.44,23605.19,23721.35
2021-05-05,23721.35,23728.01,23695.76,23708.89
2021-05-06,23708.89,23776.06,23314.46,23526.57
2021-05-07,23526.57,23889.74,23427.9,23694.45
2021-05-10,23694.45,23719.42,23601.94,23639.34
2021-05-11,23639.34,23849.99,23371.58,23407.88
2021-05-12,23407.88,23641.98,23301.42,23610.7
2021-05-13,23610.7,23790.97,23201.58,23329.09
2021-05-14,23329.09,23397.53,23012.63,23109.39
2021-05-17,23109.39,23113.65,23096.84,23102.15
2021-05-18,23102.15,23282.38,23071.94,23184.76
2021-05-19,23184.76,23624.79,23135.62,23433.64
2021-05-20,23433.64,23825.16,23397.45,23645.9
2021-05-21,23645.9,24083.16,23309.18,23974.15
2021-05-24,23974.15,24130.4,23832.4,24112.02
2021-05-25,24112.02,24189.82,23435.58,23797.2
2021-05-26,23797.2,23803.95,23747.72,23759.69
2021-05-27,23759.69,24210.24,23696.53,24024.83
2021-05-28,24024.83,24160.07,23584.7,23701.83
2021-05-31,23701.83,23774.63,23590.34,23618.58
2021-06-01,23618.58,23761.13,23185.28,23335.38
2021-06-02,23335.38,23357.29,23153.85,23210.06
2021-06-03,23210.06,23432.83,23105.11,23369.93
2021-06-04,23369.93,23595.31,23314.88,23480.99
2021-06-07,23480.99,23644.45,23441.87,23569.06
2021-06-08,23569.06,23613.32,23547.15,23608.91
2021-06-09,23608.91,23638.69,23488.89,23544.48
2021-06-10,23544.48,23697.88,23324.55,23389.96
2021-06-11,23389.96,23748.2,23187.37,23615.13
2021-06-14,23615.13,23884.09,23447.04,23767.03
2021-06-15,23767.03,23832.21,23305.23,23527.38
2021-06-16,23527.38,23741.72,23021.7,23182.71
2021-06-17,23182.71,23377.21,23062.03,23294.67
2021-06-18,23294.67,23988.75,23229.74,23710.13
2021-06-21,23710.13,24016.43,23565.31,23935.99
2021-06-22,23935.99,24063.89,23651.66,23740.59
2021-06-23,23740.59,23783.85,23559.11,23627.89
2021-06-24,23627.89,23741.11,23539.18,23720.94
2021-06-25,23720.94,24039.03,23569.86,23880.89
2021-06-28,23880.89,24028.65,23827.05,23954.12
2021-06-29,23954.12,24092.48,23680.46,23783.53
2021-06-30,23783.53,23868.13,23658.17,23678.15
2021-07-01,23678.15,23700.27,23672.24,23692.16
2021-07-02,23692.16,23886.5,23246.39,23466.4
2021-07-05,23466.4,23511.98,23458.75,23502.02
2021-07-06,23502.02,23609.54,22604.57,23007.42
2021-07-07,23007.42,23890.47,22572.95,23437.17
2021-07-08,23437.17,23467.05,23282.93,23303.54
2021-07-09,23303.54,23370.63,23291.45,23352.04
2021-07-12,23352.04,23508.11,23108.95,23214.81
2021-07-13,23214.81,23512.58,22664.75,22922.44
2021-07-14,22922.44,23025.94,22863.19,22996.23
2021-07-15,22996.23,23045.33,22769.11,22892.87
2021-07-16,22892.87,23093.69,22691.46,22714.17
2021-07-19,22714.17,22879.04,22353.02,22523.88
2021-07-20,22523.88,22715.13,22498.42,22629.42
2021-07-21,22629.42,23038.03,22363.63,22854.52
2021-07-22,22854.52,22857.24,22826.21,22835.63
2021-07-23,22835.63,23199.07,22677.95,23016.53
2021-07-26,23016.53,23091.46,22803.97,22884.99
2021-07-27,22884.99,22891.4,22874.68,22879.28
2021-07-28,22879.28,22950.61,22808.12,22940.1
2021-07-29,22940.1,23136.36,22296.95,22544.48
2021-07-30,22544.48,23065.0,22292.01,22829.15
2021-08-02,22829.15,22914.58,22516.12,22612.86
2021-08-03,22612.86,22702.18,22553.71,22690.95
2021-08-04,22690.95,22865.95,22346.47,22525.33
2021-08-05,22525.33,22590.76,21874.12,22171.0
2021-08-06,22171.0,22610.89,21570.75,21732.58
2021-08-09,21732.58,22219.96,21645.84,21968.62
2021-08-10,21968.62,22001.99,21906.58,21921.32
2021-08-11,21921.32,22054.52,21802.62,22036.78
2021-08-12,22036.78,22260.65,21969.33,22178.3
2021-08-13,22178.3,22335.54,21884.74,22009.65
2021-08-16,22009.65,22044.1,22001.55,22036.04
2021-08-17,22036.04,22298.64,21999.93,22270.66
2021-08-18,22270.66,22385.06,22204.44,22336.79
2021-08-19,22336.79,22507.57,22020.14,22110.87
2021-08-20,22110.87,22144.31,21617.16,21852.21
2021-08-23,21852.21,22312.63,21649.69,22092.53
2021-08-24,22092.53,22589.08,21909.95,22466.87
2021-08-25,22466.87,22852.53,22325.55,22645.5
2021-08-26,22645.5,22765.23,22625.63,22737.42
2021-08-27,22737.42,22867.29,22667.41,22810.38
2021-08-30,22810.38,23317.01,22535.13,23080.78
2021-08-31,23080.78,23152.28,22952.31,22991.91
2021-09-01,22991.91,23343.94,22969.55,23155.36
2021-09-02,23155.36,23369.14,22842.35,22913.37
2021-09-03,22913.37,23002.8,22871.0,22979.18
2021-09-06,22979.18,23134.18,22875.61,23073.08
2021-09-07,23073.08,23102.63,22868.33,22959.99
2021-09-08,22959.99,23057.85,22758.58,22845.1
2021-09-09,22845.1,22926.45,22719.14,22757.66
2021-09-10,22757.66,23275.07,22135.67,22320.09
2021-09-13,22320.09,22419.04,21972.63,22086.9
2021-09-14,22086.9,22427.98,21657.86,21778.74
2021-09-15,21778.74,21961.18,21760.03,21866.22
2021-09-16,21866.22,22049.35,21700.25,22008.66
2021-09-17,22008.66,22103.3,21941.14,22067.88
2021-09-20,22067.88,22138.25,21739.28,21838.75
2021-09-21,21838.75,22096.6,21783.36,22053.21
2021-09-22,22053.21,22081.2,22017.18,22024.52
2021-09-23,22024.52,22066.94,21709.37,21850.19
2021-09-24,21850.19,21923.58,21699.09,21760.83
2021-09-27,21760.83,22161.04,21576.24,21977.77
2021-09-28,21977.77,22016.05,21548.78,21709.84
2021-09-29,21709.84,22033.84,21596.69,21865.6
2021-09-30,21865.6,22059.2,21741.78,21970.72
2021-10-01,21970.72,22168.61,21660.66,21803.6
2021-10-04,21803.6,21988.99,21657.65,21955.84
2021-10-05,21955.84,22087.33,21774.22,21836.44
2021-10-06,21836.44,21951.51,21551.22,21638.56
2021-10-07,21638.56,22385.43,21203.24,22023.87
2021-10-08,22023.87,22134.11,22009.96,22103.86
2021-10-11,22103.86,22275.24,21968.28,22226.74
2021-10-12,22226.74,22621.35,21972.39,22512.1
2021-10-13,22512.1,22712.06,22421.42,22688.91
2021-10-14,22688.91,22888.5,22419.19,22490.37
2021-10-15,22490.37,22635.13,22446.91,22570.02
2021-10-18,22570.02,22590.81,22201.8,22394.72
2021-10-19,22394.72,22465.83,22343.72,22445.64
2021-10-20,22445.64,22832.51,22247.48,22624.58
2021-10-21,22624.58,22783.63,22143.76,22381.08
2021-10-22,22381.08,22426.32,22154.52,22267.66
2021-10-25,22267.66,22295.16,22203.87,22214.38
2021-10-26,22214.38,22279.13,21714.84,21985.74
2021-10-27,21985.74,22720.47,21835.47,22352.57
2021-10-28,22352.57,22456.2,22320.99,22401.41
2021-10-29,22401.41,22598.41,22096.4,22209.64
2021-11-01,22209.64,22481.92,22104.77,22420.49
2021-11-02,22420.49,22766.55,22386.33,22612.64
2021-11-03,22612.64,22871.44,22539.33,22730.49
2021-11-04,22730.49,23166.9,22041.42,22293.07
2021-11-05,22293.07,22482.56,22242.66,22384.38
2021-11-08,22384.38,22862.03,22169.74,22655.04
2021-11-09,22655.04,22698.85,22413.61,22439.16
2021-11-10,22439.16,22486.37,22378.63,22394.66
2021-11-11,22394.66,22605.28,22299.41,22539.71
2021-11-12,22539.71,22585.27,22187.44,22376.3
2021-11-15,22376.3,22750.13,22343.77,22673.4
2021-11-16,22673.4,22685.32,22502.8,22575.65
2021-11-17,22575.65,22841.2,22440.27,22815.27
2021-11-18,22815.27,23327.66,21901.5,22239.47
2021-11-19,22239.47,22409.45,21940.81,22068.54
2021-11-22,22068.54,22281.52,22010.91,22228.45
2021-11-23,22228.45,22580.29,22141.66,22454.39
2021-11-24,22454.39,22644.75,22376.89,22547.08
2021-11-25,22547.08,22589.64,22312.54,22416.02
2021-11-26,22416.02,22703.49,21140.14,21834.81
2021-11-29,21834.81,22116.47,21012.76,21444.92
2021-11-30,21444.92,21974.82,20582.6,20904.71
2021-12-01,20904.71,21111.84,20865.4,21030.89
2021-12-02,21030.89,21533.69,20915.23,21343.12
2021-12-03,21343.12,21390.58,21273.39,21301.77
2021-12-06,21301.77,21528.84,21213.56,21428.29
2021-12-07,21428.29,21439.66,21331.22,21373.92
2021-12-08,21373.92,21477.21,21032.42,21199.31
2021-12-09,21199.31,21254.85,20984.1,21097.76
2021-12-10,21097.76,21171.07,20967.96,21014.59
2021-12-13,21014.59,21198.7,20729.33,20858.97
2021-12-14,20858.97,20877.26,20849.34,20871.91
2021-12-15,20871.91,21004.08,20786.11,20968.38
2021-12-16,20968.38,21152.43,20613.44,20775.56
2021-12-17,20775.56,20974.06,20697.93,20942.86
2021-12-20,20942.86,21016.53,20879.19,20996.51
2021-12-21,20996.51,21523.34,20901.77,21280.79
2021-12-22,21280.79,21327.09,21100.97,21153.2
2021-12-23,21153.2,21185.86,20598.16,20884.72
2021-12-24,20884.72,20982.93,20760.01,20800.22
2021-12-27,20800.22,21032.7,20749.41,20984.54
2021-12-28,20984.54,21192.88,20902.23,21090.35
2021-12-29,21090.35,21133.98,21075.03,21120.65
2021-12-30,21120.65,21199.07,20955.63,21037.81
2021-12-31,21037.81,21216.7,20928.08,21153.44
2022-01-03,21153.44,21164.92,21115.56,21135.29
2022-01-04,21135.29,21243.1,20912.69,21025.91
2022-01-05,21025.91,21193.86,20890.01,21144.35
2022-01-06,21144.35,21978.33,21089.66,21605.2
2022-01-07,21605.2,22115.74,21569.91,21841.95
2022-01-10,21841.95,22114.35,21692.58,21990.6
2022-01-11,21990.6,22022.61,21970.6,22019.32
2022-01-12,22019.32,22021.01,22001.85,22009.89
2022-01-13,22009.89,22416.02,20803.3,21388.47
2022-01-14,21388.47,21569.34,21101.59,21166.01
2022-01-17,21166.01,21169.35,21160.42,21162.86
2022-01-18,21162.86,21276.78,20963.96,21018.57
2022-01-19,21018.57,21043.85,21005.84,21031.31
2022-01-20,21031.31,21041.9,21025.17,21037.93
2022-01-21,21037.93,21143.62,20978.4,21122.77
2022-01-24,21122.77,21211.63,20799.2,20964.05
2022-01-25,20964.05,21014.57,20958.88,20988.79
2022-01-26,20988.79,21029.44,20941.27,20950.53
2022-01-27,20950.53,21013.35,20865.21,20880.09
2022-01-28,20880.09,21146.34,20506.76,20604.99
2022-01-31,20604.99,21044.46,20517.43,20848.72
2022-02-01,20848.72,21012.75,20709.33,20981.05
2022-02-02,20981.05,21119.26,20962.14,21059.9
2022-02-03,21059.9,21249.57,20638.28,20841.98
2022-02-04,20841.98,20850.88,20773.79,20800.82
2022-02-07,20800.82,21015.52,20733.0,20927.92
2022-02-08,20927.92,20948.1,20921.54,20937.85
2022-02-09,20937.85,21144.25,20534.59,20737.73
2022-02-10,20737.73,21056.81,19877.3,20151.06
2022-02-11,20151.06,20839.95,19658.8,20656.79
2022-02-14,20656.79,20688.94,20582.51,20606.17
2022-02-15,20606.17,20655.46,20544.33,20563.09
2022-02-16,20563.09,20582.48,20454.1,20495.26
2022-02-17,20495.26,20658.82,20448.09,20591.08
2022-02-18,20591.08,20801.3,19823.38,20236.0
2022-02-21,20236.0,20327.25,19838.21,19987.93
2022-02-22,19987.93,20101.45,19826.95,19866.58
2022-02-23,19866.58,20251.17,19678.52,20127.74
2022-02-24,20127.74,20150.51,19993.72,20057.8
2022-02-25,20057.8,20149.3,20002.76,20119.3
2022-02-28,20119.3,20136.81,20037.9,20080.47
2022-03-01,20080.47,20094.98,20053.59,20057.89
2022-03-02,20057.89,20066.46,19999.79,20030.72
2022-03-03,20030.72,20036.61,20021.73,20025.43
2022-03-04,20025.43,20094.55,19982.25,20074.92
2022-03-07,20074.92,20263.53,20038.24,20237.9
2022-03-08,20237.9,20259.81,19776.01,20027.89
2022-03-09,20027.89,20213.84,19979.74,20139.86
2022-03-10,20139.86,20289.77,20090.96,20258.24
2022-03-11,20258.24,20685.66,20211.49,20510.61
2022-03-14,20510.61,20524.33,20371.76,20396.1
2022-03-15,20396.1,20633.79,20266.5,20528.07
2022-03-16,20528.07,20540.33,20498.09,20508.05
2022-03-17,20508.05,20572.78,20348.45,20410.51
2022-03-18,20410.51,20578.86,20303.07,20504.69
2022-03-21,20504.69,20763.72,20466.75,20728.89
2022-03-22,20728.89,21308.07,20668.7,21172.34
2022-03-23,21172.34,21387.62,20996.67,21344.61
2022-03-24,21344.61,21584.27,21263.24,21533.28
2022-03-25,21533.28,21581.44,21325.79,21406.6
2022-03-28,21406.6,21545.71,20852.04,21152.82
2022-03-29,21152.82,21192.63,21117.82,21187.14
2022-03-30,21187.14,21248.95,21030.58,21093.94
2022-03-31,21093.94,21166.93,20760.36,20863.99
2022-04-01,20863.99,20951.61,20847.44,20913.98
2022-04-04,20913.98,20944.38,20760.26,20792.0
2022-04-05,20792.0,21141.81,20640.8,20979.35
2022-04-06,20979.35,21036.22,20665.96,20824.7
2022-04-07,20824.7,20951.52,20807.56,20920.04
2022-04-08,20920.04,21074.65,20667.65,20781.0
2022-04-11,20781.0,21149.55,20429.92,21088.27
2022-04-12,21088.27,21169.48,20915.16,20938.57
2022-04-13,20938.57,21082.98,20662.41,20715.08
2022-04-14,20715.08,21008.27,20103.01,20406.5
2022-04-15,20406.5,20460.13,20106.48,20206.91
2022-04-18,20206.91,20383.77,19867.41,20026.13
2022-04-19,20026.13,20045.08,19934.02,19964.86
2022-04-20,19964.86,20031.61,19900.76,20018.98
2022-04-21,20018.98,20155.47,19801.25,19876.6
2022-04-22,19876.6,20139.74,19831.67,20030.53
2022-04-25,20030.53,20082.83,19995.09,20065.02
2022-04-26,20065.02,20578.42,19794.16,20315.03
2022-04-27,20315.03,20827.04,20265.49,20557.48
2022-04-28,20557.48,21164.3,20316.53,20871.47
2022-04-29,20871.47,20953.1,20809.32,20935.07
2022-05-02,20935.07,20982.8,20834.04,20856.84
2022-05-03,20856.84,20931.92,20850.72,20907.87
2022-05-04,20907.87,21286.65,20731.44,21120.48
2022-05-05,21120.48,21538.84,20572.06,20710.3
2022-05-06,20710.3,20725.12,20708.89,20717.1
2022-05-09,20717.1,21054.73,20528.17,20952.65
2022-05-10,20952.65,21089.83,20870.22,21069.68
2022-05-11,21069.68,21094.18,21010.28,21037.0
2022-05-12,21037.0,21174.51,20861.2,20903.25
2022-05-13,20903.25,21150.4,20482.45,20658.44
2022-05-16,20658.44,20861.75,20547.37,20811.51
2022-05-17,20811.51,21197.44,20703.43,20999.35
2022-05-18,20999.35,21000.24,20994.1,20995.92
2022-05-19,20995.92,21213.53,20950.13,21097.28
2022-05-20,21097.28,21203.28,20926.8,20979.11
2022-05-23,20979.11,21015.84,20918.47,20940.9
2022-05-24,20940.9,21388.57,20767.96,21235.3
2022-05-25,21235.3,21239.99,21221.59,21226.18
2022-05-26,21226.18,21630.19,21043.68,21495.89
2022-05-27,21495.89,21548.92,21484.45,21524.75
2022-05-30,21524.75,21642.31,21479.17,21586.76
2022-05-31,21586.76,21604.73,21561.71,21564.63
2022-06-01,21564.63,21639.19,21542.91,21608.48
2022-06-02,21608.48,22169.62,21461.0,22080.17
2022-06-03,22080.17,22090.1,22061.43,22063.98
2022-06-06,22063.98,22199.99,21958.06,22183.15
2022-06-07,22183.15,22386.47,22046.47,22331.84
2022-06-08,22331.84,23144.45,22136.49,22964.19
2022-06-09,22964.19,23099.76,22305.02,22599.96
2022-06-10,22599.96,22649.22,22478.82,22539.6
2022-06-13,22539.6,22596.62,22229.93,22397.42
2022-06-14,22397.42,22413.9,22356.4,22375.61
2022-06-15,22375.61,22385.29,22369.45,22384.09
2022-06-16,22384.09,22429.9,22294.95,22342.92
2022-06-17,22342.92,22817.57,21576.1,21926.39
2022-06-20,21926.39,22406.16,21675.61,22335.97
2022-06-21,22335.97,22354.4,22282.58,22305.29
2022-06-22,22305.29,22460.11,21902.66,21990.91
2022-06-23,21990.91,22469.62,21867.41,22252.44
2022-06-24,22252.44,22272.84,22241.87,22262.02
2022-06-27,22262.02,22593.52,22096.81,22415.16
2022-06-28,22415.16,22618.24,22336.37,22530.51
2022-06-29,22530.51,23301.07,22118.05,22980.35
2022-06-30,22980.35,23035.45,22747.72,22845.21
2022-07-01,22845.21,22871.28,22792.72,22817.03
2022-07-04,22817.03,23007.47,22592.03,22656.96
2022-07-05,22656.96,22900.31,21806.78,22240.75
2022-07-06,22240.75,22244.94,22238.33,22243.01
2022-07-07,22243.01,22330.52,22162.12,22318.08
2022-07-08,22318.08,22340.16,22248.95,22270.28
2022-07-11,22270.28,22441.84,22197.71,22419.13
2022-07-12,22419.13,22440.89,22413.43,22429.79
2022-07-13,22429.79,22461.73,22301.37,22368.84
2022-07-14,22368.84,22615.82,21932.96,22105.57
2022-07-15,22105.57,22108.53,22104.58,22108.11
2022-07-18,22108.11,22209.48,22090.62,22172.28
2022-07-19,22172.28,22415.2,22026.63,22300.56
2022-07-20,22300.56,22627.37,21791.41,21995.08
2022-07-21,21995.08,22119.43,21978.61,22067.89
2022-07-22,22067.89,22439.74,21863.01,22368.07
2022-07-25,22368.07,22799.53,22242.03,22567.29
2022-07-26,22567.29,23127.61,22228.76,23046.22
2022-07-27,23046.22,23453.04,22560.41,22675.47
2022-07-28,22675.47,22782.1,22463.28,22538.24
2022-07-29,22538.24,22544.74,22507.48,22521.66
2022-08-01,22521.66,22594.12,22433.28,22458.3
2022-08-02,22458.3,22625.46,22170.22,22310.03
2022-08-03,22310.03,22347.17,22289.54,22330.39
2022-08-04,22330.39,22437.12,22267.16,22387.0
2022-08-05,22387.0,22424.47,22381.86,22409.45
2022-08-08,22409.45,22567.19,22067.29,22199.63
2022-08-09,22199.63,22240.43,22197.09,22222.49
2022-08-10,22222.49,22223.99,22220.49,22221.18
2022-08-11,22221.18,22376.58,21704.05,21947.01
2022-08-12,21947.01,22115.88,21537.16,21641.03
2022-08-15,21641.03,21999.13,21600.67,21806.61
2022-08-16,21806.61,21821.76,21720.4,21762.6
2022-08-17,21762.6,21764.88,21754.15,21755.49
2022-08-18,21755.49,21764.58,21661.89,21708.42
2022-08-19,21708.42,21715.67,21704.3,21712.14
2022-08-22,21712.14,21818.31,21623.99,21803.85
2022-08-23,21803.85,22153.29,21635.34,21975.99
2022-08-24,21975.99,22291.48,21393.97,21669.64
2022-08-25,21669.64,21705.15,21665.22,21685.94
2022-08-26,21685.94,21810.93,21518.01,21557.31
2022-08-29,21557.31,21578.36,21290.43,21435.92
2022-08-30,21435.92,21788.01,21211.13,21641.81
2022-08-31,21641.81,21723.34,21560.92,21568.94
2022-09-01,21568.94,21583.7,21532.26,21551.28
2022-09-02,21551.28,21572.21,21490.24,21516.75
2022-09-05,21516.75,21747.84,21474.52,21623.53
2022-09-06,21623.53,21685.71,21508.24,21527.03
2022-09-07,21527.03,21568.66,21507.64,21560.1
2022-09-08,21560.1,22400.57,21174.08,22132.81
2022-09-09,22132.81,22143.76,22110.81,22121.14
2022-09-12,22121.14,22135.9,22119.58,22130.96
2022-09-13,22130.96,22175.07,21877.78,21985.01
2022-09-14,21985.01,22043.56,21661.87,21768.4
2022-09-15,21768.4,21942.6,21704.17,21882.62
2022-09-16,21882.62,22503.53,21844.15,22243.96
2022-09-19,22243.96,22350.51,22223.9,22294.41
2022-09-20,22294.41,22336.47,22151.4,22211.55
2022-09-21,22211.55,22267.64,22107.47,22144.46
2022-09-22,22144.46,22224.14,22136.87,22193.71
2022-09-23,22193.71,22381.99,22142.88,22311.43
2022-09-26,22311.43,22369.96,22082.89,22199.4
2022-09-27,22199.4,22236.64,21975.66,22036.94
2022-09-28,22036.94,22438.81,21896.24,22227.14
2022-09-29,22227.14,22953.09,21749.91,22710.26
2022-09-30,22710.26,23004.99,22670.08,22886.15
2022-10-03,22886.15,22947.8,22873.44,22915.09
2022-10-04,22915.09,23142.83,22496.81,22699.54
2022-10-05,22699.54,22786.97,22665.86,22765.79
2022-10-06,22765.79,22829.06,22581.59,22668.74
2022-10-07,22668.74,22693.5,22602.51,22629.67
2022-10-10,22629.67,22812.08,22394.61,22447.29
2022-10-11,22447.29,22666.35,22336.01,22575.28
2022-10-12,22575.28,22888.11,22524.48,22776.69
2022-10-13,22776.69,22902.8,22743.69,22846.62
2022-10-14,22846.62,23753.02,22524.21,23278.75
2022-10-17,23278.75,23292.15,23250.36,23264.36
2022-10-18,23264.36,23373.47,22911.27,23094.95
2022-10-19,23094.95,23223.11,22849.34,22977.2
2022-10-20,22977.2,23246.69,22332.13,22661.75
2022-10-21,22661.75,22730.84,22365.11,22471.57
2022-10-24,22471.57,22510.02,22323.14,22369.39
2022-10-25,22369.39,22425.07,22248.32,22293.06
2022-10-26,22293.06,22361.18,22021.18,22151.53
2022-10-27,22151.53,22240.85,22095.52,22212.49
2022-10-28,22212.49,22326.69,22190.56,22302.61
2022-10-31,22302.61,22612.32,22264.3,22528.51
2022-11-01,22528.51,22554.06,22315.19,22424.18
2022-11-02,22424.18,22611.04,21982.46,22161.31
2022-11-03,22161.31,22436.42,22107.45,22312.39
2022-11-04,22312.39,22377.67,22227.89,22236.79
2022-11-07,22236.79,22483.58,22157.21,22400.23
2022-11-08,22400.23,22545.31,22199.7,22250.53
2022-11-09,22250.53,22292.02,22228.42,22273.02
2022-11-10,22273.02,22878.43,22110.39,22604.2
2022-11-11,22604.2,22786.02,22565.44,22695.58
2022-11-14,22695.58,23193.5,22553.43,23023.84
2022-11-15,23023.84,23186.84,22922.32,23125.38
2022-11-16,23125.38,23168.32,23099.68,23148.88
2022-11-17,23148.88,23348.31,23090.24,23313.91
2022-11-18,23313.91,23695.91,23209.83,23500.92
2022-11-21,23500.92,23649.66,23428.73,23625.05
2022-11-22,23625.05,23771.55,23442.52,23470.76
2022-11-23,23470.76,23672.53,23157.14,23271.06
2022-11-24,23271.06,23347.2,23077.31,23109.42
2022-11-25,23109.42,23208.96,23063.84,23155.55
2022-11-28,23155.55,23502.32,22700.38,22847.81
2022-11-29,22847.81,22858.47,22781.62,22809.31
2022-11-30,22809.31,23182.06,22535.39,23038.72
2022-12-01,23038.72,23132.03,23029.56,23089.24
2022-12-02,23089.24,23240.97,23068.61,23195.0
2022-12-05,23195.0,23231.33,22624.61,22837.28
2022-12-06,22837.28,22968.14,22812.56,22896.79
2022-12-07,22896.79,23252.82,22827.09,23149.56
2022-12-08,23149.56,23246.62,22940.26,23049.72
